valor_original,valor_normalizado,raw_norm,stripped,codigo_dane_sugerido,nombre_dane_sugerido,departamento_sugerido,metodo_nuevo,confianza_nueva,estado_revision,motivo,top_1_codigo,top_1_nombre,top_1_departamento,top_1_score_nuevo,top_2_codigo,top_2_nombre,top_2_departamento,top_2_score_nuevo,top_3_codigo,top_3_nombre,top_3_departamento,top_3_score_nuevo
Yopa Orocue - Casanare,YOPA OROCUE CASANARE,YOPA OROCUE CASANARE,YOPA OROCUE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,85230,OROCUÉ,CASANARE,74.59,5670,SAN ROQUE,ANTIOQUIA,60.00,85263,PORE,CASANARE,57.33
Yumbo ( V ),YUMBO V,YUMBO V,YUMBO V,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76892,YUMBO,VALLE DEL CAUCA,83.33,5890,YOLOMBÓ,ANTIOQUIA,57.14,99773,CUMARIBO,VICHADA,53.33
ZARZAL VALLE,ZARZAL VALLE,ZARZAL VALLE,ZARZAL VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76895,ZARZAL,VALLE DEL CAUCA,66.67,68167,CHARALÁ,SANTANDER,52.63,73622,RONCESVALLES,TOLIMA,50.00
"ZIPAQUIRA, CUND",ZIPAQUIRA CUND,ZIPAQUIRA CUND,ZIPAQUIRA CUND,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,25899,ZIPAQUIRÁ,CUNDINAMARCA,78.26,15897,ZETAQUIRA,BOYACÁ,60.87,41357,ÍQUIRA,HUILA,60.00
ZULIA NORTE DE SANTANDER,ZULIA NORTE DE SANTANDER,ZULIA NORTE DE SANTANDER,ZULIA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54261,EL ZULIA,NORTE DE SANTANDER,80.92,68092,BETULIA,SANTANDER,70.67,5093,BETULIA,ANTIOQUIA,66.67
"Zarzal , Valle",ZARZAL VALLE,ZARZAL VALLE,ZARZAL VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76895,ZARZAL,VALLE DEL CAUCA,66.67,68167,CHARALÁ,SANTANDER,52.63,73622,RONCESVALLES,TOLIMA,50.00
"Zarzal , Valle .",ZARZAL VALLE,ZARZAL VALLE,ZARZAL VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76895,ZARZAL,VALLE DEL CAUCA,66.67,68167,CHARALÁ,SANTANDER,52.63,73622,RONCESVALLES,TOLIMA,50.00
"Zipaquirá , C / marca",ZIPAQUIRA C MARCA,ZIPAQUIRA C MARCA,ZIPAQUIRA C MARCA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,25899,ZIPAQUIRÁ,CUNDINAMARCA,69.23,73124,CAJAMARCA,TOLIMA,53.85,15897,ZETAQUIRA,BOYACÁ,53.85
Zulia,ZULIA,ZULIA,ZULIA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54261,EL ZULIA,NORTE DE SANTANDER,76.92,5093,BETULIA,ANTIOQUIA,66.67,68092,BETULIA,SANTANDER,66.67
aguazul casanar,AGUAZUL CASANAR,AGUAZUL CASANAR,AGUAZUL CASANAR,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,85010,AGUAZUL,CASANARE,63.64,52323,GUALMATÁN,NARIÑO,58.33,52224,CUASPUD CARLOSAMA,NARIÑO,56.25
atencionalciudadano@barranquilla.gov.co,ATENCIONALCIUDADANO BARRANQUILLA GOV CO,ATENCIONALCIUDADANO BARRANQUILLA GOV CO,ATENCIONALCIUDADANO BARRANQUILLA GOV CO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,8001,BARRANQUILLA,ATLÁNTICO,47.06,52520,FRANCISCO PIZARRO,NARIÑO,39.29,27810,UNIÓN PANAMERICANA,CHOCÓ,38.60
carmen de chucuri,CARMEN DE CHUCURI,CARMEN DE CHUCURI,CARMEN DE CHUCURI,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,68235,EL CARMEN DE CHUCURÍ,SANTANDER,91.89,25154,CARMEN DE CARUPA,CUNDINAMARCA,72.73,68689,SAN VICENTE DE CHUCURÍ,SANTANDER,71.79
cobrocoactivo@ibague.gov.co,COBROCOACTIVO IBAGUE GOV CO,COBROCOACTIVO IBAGUE GOV CO,COBROCOACTIVO IBAGUE GOV CO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,27025,ALTO BAUDÓ,CHOCÓ,43.24,27077,BAJO BAUDÓ,CHOCÓ,43.24,50150,CASTILLA LA NUEVA,META,40.91
colon,COLON,COLON,COLON,,,,,,PENDIENTE,nombre oficial ambiguo sin departamento suficiente,52203,COLÓN,NARIÑO,100.00,86219,COLÓN,PUTUMAYO,100.00,73200,COELLO,TOLIMA,72.73
corresp_entrada_ ibague@dian.gov.co,CORRESP ENTRADA IBAGUE DIAN GOV CO,CORRESP ENTRADA IBAGUE DIAN GOV CO,CORRESP ENTRADA IBAGUE DIAN GOV CO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,47161,CERRO DE SAN ANTONIO,MAGDALENA,44.44,13001,CARTAGENA DE INDIAS,BOLÍVAR,41.51,18753,SAN VICENTE DEL CAGUÁN,CAQUETÁ,39.29
corresp_entrada_barrancabermeja@dian.gov.co,CORRESP ENTRADA BARRANCABERMEJA DIAN GOV CO,CORRESP ENTRADA BARRANCABERMEJA DIAN GOV CO,CORRESP ENTRADA BARRANCABERMEJA DIAN GOV CO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,68081,BARRANCABERMEJA,SANTANDER,51.72,47720,SANTA BÁRBARA DE PINTO,MAGDALENA,46.15,50110,BARRANCA DE UPÍA,META,40.68
corresp_entrada_monteria@dian.gov.co,CORRESP ENTRADA MONTERIA DIAN GOV CO,CORRESP ENTRADA MONTERIA DIAN GOV CO,CORRESP ENTRADA MONTERIA DIAN GOV CO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,5686,SANTA ROSA DE OSOS,ANTIOQUIA,44.44,5658,SAN JOSÉ DE LA MONTAÑA,ANTIOQUIA,41.38,47720,SANTA BÁRBARA DE PINTO,MAGDALENA,41.38
corresp_entrada_neiva@dian.gov.co,CORRESP ENTRADA NEIVA DIAN GOV CO,CORRESP ENTRADA NEIVA DIAN GOV CO,CORRESP ENTRADA NEIVA DIAN GOV CO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,5686,SANTA ROSA DE OSOS,ANTIOQUIA,43.14,23189,CIÉNAGA DE ORO,CÓRDOBA,42.55,47720,SANTA BÁRBARA DE PINTO,MAGDALENA,40.00
corresp_entrada_palmira@dian.gov.co,CORRESP ENTRADA PALMIRA DIAN GOV CO,CORRESP ENTRADA PALMIRA DIAN GOV CO,CORRESP ENTRADA PALMIRA DIAN GOV CO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,47720,SANTA BÁRBARA DE PINTO,MAGDALENA,45.61,5686,SANTA ROSA DE OSOS,ANTIOQUIA,45.28,23189,CIÉNAGA DE ORO,CÓRDOBA,40.82
de Bolívar,DE BOLIVAR,DE BOLIVAR,DE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,5034,ANDES,ANTIOQUIA,57.14,5234,DABEIBA,ANTIOQUIA,44.44,73236,DOLORES,TOLIMA,44.44
de Chinchiná - Caldas,DE CHINCHINA CALDAS,DE CHINCHINA CALDAS,DE CHINCHINA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,17174,CHINCHINÁ,CALDAS,89.71,66594,QUINCHÍA,RISARALDA,60.00,20178,CHIRIGUANÁ,CESAR,54.55
de Ciénaga Magdalena,DE CIENAGA MAGDALENA,DE CIENAGA MAGDALENA,DE CIENAGA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,47189,CIÉNAGA,MAGDALENA,86.35,15189,CIÉNEGA,BOYACÁ,70.59,54174,CHITAGÁ,NORTE DE SANTANDER,58.82
de Galapa Atlántico,DE GALAPA ATLANTICO,DE GALAPA ATLANTICO,DE GALAPA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,8296,GALAPA,ATLÁNTICO,84.00,68245,EL GUACAMAYO,SANTANDER,57.14,68296,GALÁN,SANTANDER,57.14
de Puerto Tejada .Cauca,DE PUERTO TEJADA CAUCA,DE PUERTO TEJADA CAUCA,DE PUERTO TEJADA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,19573,PUERTO TEJADA,CAUCA,93.66,68573,PUERTO PARRA,SANTANDER,64.29,15572,PUERTO BOYACÁ,BOYACÁ,62.07
elguamo tolima,ELGUAMO TOLIMA,ELGUAMO TOLIMA,ELGUAMO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13248,EL GUAMO,BOLÍVAR,93.33,73319,GUAMO,TOLIMA,87.33,68245,EL GUACAMAYO,SANTANDER,73.68
elreten magdalena,ELRETEN MAGDALENA,ELRETEN MAGDALENA,ELRETEN,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,47268,EL RETÉN,MAGDALENA,97.33,23162,CERETÉ,CÓRDOBA,76.92,95025,EL RETORNO,GUAVIARE,70.59
giron santande,GIRON SANTANDE,GIRON SANTANDE,GIRON SANTANDE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54553,PUERTO SANTANDER,NORTE DE SANTANDER,73.33,47980,ZONA BANANERA,MAGDALENA,59.26,68669,SAN ANDRÉS,SANTANDER,58.33
illa del Rosario,ILLA DEL ROSARIO,ILLA DEL ROSARIO,ILLA DEL ROSARIO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54874,VILLA DEL ROSARIO,NORTE DE SANTANDER,96.97,13030,ALTOS DEL ROSARIO,BOLÍVAR,78.79,52256,EL ROSARIO,NARIÑO,76.92
laceja,LACEJA,LACEJA,LACEJA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,5376,LA CEJA,ANTIOQUIA,92.31,66383,LA CELIA,RISARALDA,71.43,25377,LA CALERA,CUNDINAMARCA,66.67
"lles , Nariño",LLES NARINO,LLES NARINO,LLES,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,52352,ILES,NARIÑO,79.00,76863,VERSALLES,VALLE DEL CAUCA,61.54,52356,IPIALES,NARIÑO,58.55
puertocolombia atlantico,PUERTOCOLOMBIA ATLANTICO,PUERTOCOLOMBIA ATLANTICO,PUERTOCOLOMBIA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,8573,PUERTO COLOMBIA,ATLÁNTICO,100.00,50450,PUERTO CONCORDIA,META,73.33,41206,COLOMBIA,HUILA,72.73
radicada en el municipio de Urrao Antioquia,RADICADA EN EL MUNICIPIO DE URRAO ANTIOQUIA,RADICADA EN EL MUNICIPIO DE URRAO ANTIOQUIA,RADICADA EN EL URRAO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,18753,SAN VICENTE DEL CAGUÁN,CAQUETÁ,52.38,5674,SAN VICENTE FERRER,ANTIOQUIA,51.37,27245,EL CARMEN DE ATRATO,CHOCÓ,51.28
salgar cundimamarca,SALGAR CUNDIMAMARCA,SALGAR CUNDIMAMARCA,SALGAR CUNDIMAMARCA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,47001,SANTA MARTA,MAGDALENA,53.33,15690,SANTA MARÍA,BOYACÁ,53.33,41676,SANTA MARÍA,HUILA,53.33
san juan de nepomuceno bolivar,SAN JUAN DE NEPOMUCENO BOLIVAR,SAN JUAN DE NEPOMUCENO BOLIVAR,SAN JUAN DE NEPOMUCENO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13657,SAN JUAN NEPOMUCENO,BOLÍVAR,96.68,44650,SAN JUAN DEL CESAR,LA GUAJIRA,70.00,70702,SAN JUAN DE BETULIA,SUCRE,68.29
so boyaca,SO BOYACA,SO BOYACA,SO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,15762,SORA,BOYACÁ,70.67,25758,SOPÓ,CUNDINAMARCA,66.67,15753,SOATÁ,BOYACÁ,61.14
ulloa Valle a,ULLOA VALLE A,ULLOA VALLE A,ULLOA VALLE A,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,25377,LA CALERA,CUNDINAMARCA,63.64,68377,LA BELLEZA,SANTANDER,60.87,25394,LA PALMA,CUNDINAMARCA,57.14
Ábrego N. de S.,ABREGO N DE S,ABREGO N DE S,ABREGO N DE S,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54003,ÁBREGO,NORTE DE SANTANDER,63.16,13001,CARTAGENA DE INDIAS,BOLÍVAR,56.25,25001,AGUA DE DIOS,CUNDINAMARCA,56.00
AGUA AZUL,AGUA AZUL,AGUA AZUL,AGUA AZUL,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,85010,AGUAZUL,CASANARE,87.50,68013,AGUADA,SANTANDER,66.67,47318,GUAMAL,MAGDALENA,66.67
AGUSTIN CEDAZZI - CESAR,AGUSTIN CEDAZZI CESAR,AGUSTIN CEDAZZI CESAR,AGUSTIN CEDAZZI,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,20013,AGUSTÍN CODAZZI,CESAR,97.33,66318,GUÁTICA,RISARALDA,54.55,20011,AGUACHICA,CESAR,54.00
ALMIRA VALLE,ALMIRA VALLE,ALMIRA VALLE,ALMIRA VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76520,PALMIRA,VALLE DEL CAUCA,63.16,41026,ALTAMIRA,HUILA,60.00,8520,PALMAR DE VARELA,ATLÁNTICO,57.14
"ANDRÉS , ISLAS",ANDRES ISLAS,ANDRES ISLAS,ANDRES ISLAS,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13647,SAN ESTANISLAO,BOLÍVAR,61.54,5664,SAN PEDRO DE LOS MILAGROS,ANTIOQUIA,59.46,5034,ANDES,ANTIOQUIA,58.82
APANTADÓ ANTIOQUIA,APANTADO ANTIOQUIA,APANTADO ANTIOQUIA,APANTADO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,5045,APARTADÓ,ANTIOQUIA,91.50,5134,CAMPAMENTO,ANTIOQUIA,70.67,5390,LA PINTADA,ANTIOQUIA,70.67
APARATADO ANTIOQUIA,APARATADO ANTIOQUIA,APARATADO ANTIOQUIA,APARATADO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,5045,APARTADÓ,ANTIOQUIA,98.12,73563,PRADO,TOLIMA,71.43,73026,ALVARADO,TOLIMA,70.59
ASIS PUTUMAYO,ASIS PUTUMAYO,ASIS PUTUMAYO,ASIS,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,5789,TÁMESIS,ANTIOQUIA,72.73,54743,SILOS,NORTE DE SANTANDER,66.67,86568,PUERTO ASÍS,PUTUMAYO,57.33
"ASÍS , PUTUMAYO",ASIS PUTUMAYO,ASIS PUTUMAYO,ASIS,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,5789,TÁMESIS,ANTIOQUIA,72.73,54743,SILOS,NORTE DE SANTANDER,66.67,86568,PUERTO ASÍS,PUTUMAYO,57.33
Agustín,AGUSTIN,AGUSTIN,AGUSTIN,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,41668,SAN AGUSTÍN,HUILA,77.78,52427,MAGÜÍ,NARIÑO,66.67,20013,AGUSTÍN CODAZZI,CESAR,63.64
Ariporo Casanare,ARIPORO CASANARE,ARIPORO CASANARE,ARIPORO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76616,RIOFRÍO,VALLE DEL CAUCA,71.43,27580,RÍO IRÓ,CHOCÓ,71.43,85250,PAZ DE ARIPORO,CASANARE,70.67
Atentamente CESAR,ATENTAMENTE CESAR,ATENTAMENTE CESAR,ATENTAMENTE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,5134,CAMPAMENTO,ANTIOQUIA,57.14,23672,SAN ANTERO,CÓRDOBA,57.14,25594,QUETAME,CUNDINAMARCA,55.56
Atentamente T A CESAR,ATENTAMENTE T A CESAR,ATENTAMENTE T A CESAR,ATENTAMENTE T A,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,15686,SANTANA,BOYACÁ,54.55,47001,SANTA MARTA,MAGDALENA,53.85,18410,LA MONTAÑITA,CAQUETÁ,51.85
Atentamente T G CESAR,ATENTAMENTE T G CESAR,ATENTAMENTE T G CESAR,ATENTAMENTE T G,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,18753,SAN VICENTE DEL CAGUÁN,CAQUETÁ,48.65,5134,CAMPAMENTO,ANTIOQUIA,48.00,23672,SAN ANTERO,CÓRDOBA,48.00
Atentamente T L CESAR,ATENTAMENTE T L CESAR,ATENTAMENTE T L CESAR,ATENTAMENTE T L,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,70820,SANTIAGO DE TOLÚ,SUCRE,51.61,5134,CAMPAMENTO,ANTIOQUIA,48.00,23672,SAN ANTERO,CÓRDOBA,48.00
BANANERA MAGDALENA,BANANERA MAGDALENA,BANANERA MAGDALENA,BANANERA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,47980,ZONA BANANERA,MAGDALENA,80.19,17042,ANSERMA,CALDAS,66.67,8078,BARANOA,ATLÁNTICO,66.67
BARRANCA,BARRANCA,BARRANCA,BARRANCA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,44078,BARRANCAS,LA GUAJIRA,94.12,8078,BARANOA,ATLÁNTICO,80.00,94343,BARRANCOMINAS,GUAINÍA,76.19
BARRANCA LOBAS,BARRANCA LOBAS,BARRANCA LOBAS,BARRANCA LOBAS,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13074,BARRANCO DE LOBA,BOLÍVAR,80.00,44078,BARRANCAS,LA GUAJIRA,78.26,94343,BARRANCOMINAS,GUAINÍA,74.07
BECERIIL CESAR,BECERIIL CESAR,BECERIIL CESAR,BECERIIL,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,20045,BECERRIL,CESAR,91.50,15092,BETÉITIVA,BOYACÁ,58.82,68229,CURITÍ,SANTANDER,57.14
BECERRIRL CESAR,BECERRIRL CESAR,BECERRIRL CESAR,BECERRIRL,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,20045,BECERRIL,CESAR,98.12,76248,EL CERRITO,VALLE DEL CAUCA,63.16,68162,CERRITO,SANTANDER,62.50
BECERRÍ CESAR,BECERRI CESAR,BECERRI CESAR,BECERRI,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,20045,BECERRIL,CESAR,97.33,68162,CERRITO,SANTANDER,71.43,76248,EL CERRITO,VALLE DEL CAUCA,70.59
BERECIL CESAR,BERECIL CESAR,BERECIL CESAR,BERECIL,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,20045,BECERRIL,CESAR,70.67,15090,BERBEO,BOYACÁ,61.54,41801,TERUEL,HUILA,61.54
BERRECIL CESAR,BERRECIL CESAR,BERRECIL CESAR,BERRECIL,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,20045,BECERRIL,CESAR,79.00,5002,ABEJORRAL,ANTIOQUIA,58.82,15090,BERBEO,BOYACÁ,57.14
"BERRECIL, CESAR",BERRECIL CESAR,BERRECIL CESAR,BERRECIL,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,20045,BECERRIL,CESAR,79.00,5002,ABEJORRAL,ANTIOQUIA,58.82,15090,BERBEO,BOYACÁ,57.14
BORDO  - CAUCA,BORDO CAUCA,BORDO CAUCA,BORDO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13212,CÓRDOBA,BOLÍVAR,66.67,52215,CÓRDOBA,NARIÑO,66.67,63212,CÓRDOBA,QUINDÍO,66.67
BORDO CAUCA,BORDO CAUCA,BORDO CAUCA,BORDO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13212,CÓRDOBA,BOLÍVAR,66.67,52215,CÓRDOBA,NARIÑO,66.67,63212,CÓRDOBA,QUINDÍO,66.67
BR SANTANDER,BR SANTANDER,BR SANTANDER,BR,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,41078,BARAYA,HUILA,50.00,15090,BERBEO,BOYACÁ,50.00,15223,CUBARÁ,BOYACÁ,50.00
BUIENAVENTURA VALLE,BUIENAVENTURA VALLE,BUIENAVENTURA VALLE,BUIENAVENTURA VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76109,BUENAVENTURA,VALLE DEL CAUCA,77.42,15109,BUENAVISTA,BOYACÁ,55.17,23079,BUENAVISTA,CÓRDOBA,55.17
Bajo,BAJO,BAJO,BAJO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13052,ARJONA,BOLÍVAR,60.00,27073,BAGADÓ,CHOCÓ,60.00,19075,BALBOA,CAUCA,60.00
Baudó,BAUDO,BAUDO,BAUDO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,27073,BAGADÓ,CHOCÓ,72.73,76497,OBANDO,VALLE DEL CAUCA,72.73,27025,ALTO BAUDÓ,CHOCÓ,66.67
Baudó Chocó,BAUDO CHOCO,BAUDO CHOCO,BAUDO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,27073,BAGADÓ,CHOCÓ,76.73,76497,OBANDO,VALLE DEL CAUCA,72.73,27025,ALTO BAUDÓ,CHOCÓ,70.67
CALI  VALLE,CALI VALLE,CALI VALLE,CALI VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76126,CALIMA,VALLE DEL CAUCA,62.50,23090,CANALETE,CÓRDOBA,55.56,5150,CAROLINA,ANTIOQUIA,55.56
CALI - VALLE,CALI VALLE,CALI VALLE,CALI VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76126,CALIMA,VALLE DEL CAUCA,62.50,23090,CANALETE,CÓRDOBA,55.56,5150,CAROLINA,ANTIOQUIA,55.56
CALI -VALLE,CALI VALLE,CALI VALLE,CALI VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76126,CALIMA,VALLE DEL CAUCA,62.50,23090,CANALETE,CÓRDOBA,55.56,5150,CAROLINA,ANTIOQUIA,55.56
CALI 20240226004090,CALI 20240226004090,CALI 20240226004090,CALI 20240226004090,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76126,CALIMA,VALLE DEL CAUCA,32.00,5142,CARACOLÍ,ANTIOQUIA,29.63,5150,CAROLINA,ANTIOQUIA,29.63
CALI VALE,CALI VALE,CALI VALE,CALI VALE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76126,CALIMA,VALLE DEL CAUCA,66.67,23090,CANALETE,CÓRDOBA,58.82,5150,CAROLINA,ANTIOQUIA,58.82
CALI VALLE,CALI VALLE,CALI VALLE,CALI VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76126,CALIMA,VALLE DEL CAUCA,62.50,23090,CANALETE,CÓRDOBA,55.56,5150,CAROLINA,ANTIOQUIA,55.56
CALI- VALLE,CALI VALLE,CALI VALLE,CALI VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76126,CALIMA,VALLE DEL CAUCA,62.50,23090,CANALETE,CÓRDOBA,55.56,5150,CAROLINA,ANTIOQUIA,55.56
CARAGENA DE INDIAS,CARAGENA DE INDIAS,CARAGENA DE INDIAS,CARAGENA DE INDIAS,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13001,CARTAGENA DE INDIAS,BOLÍVAR,97.30,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,73.68,25001,AGUA DE DIOS,CUNDINAMARCA,66.67
CARLOS ANTIOQUIA,CARLOS ANTIOQUIA,CARLOS ANTIOQUIA,CARLOS,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,5649,SAN CARLOS,ANTIOQUIA,79.00,23678,SAN CARLOS,CÓRDOBA,75.00,5129,CALDAS,ANTIOQUIA,70.67
CART AGENA,CART AGENA,CART AGENA,CART AGENA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76147,CARTAGO,VALLE DEL CAUCA,70.59,81736,SARAVENA,ARAUCA,66.67,47707,SANTA ANA,MAGDALENA,63.16
CARTAG VALLE,CARTAG VALLE,CARTAG VALLE,CARTAG VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13160,CANTAGALLO,BOLÍVAR,72.73,76147,CARTAGO,VALLE DEL CAUCA,63.16,68169,CHARTA,SANTANDER,55.56
CARTAGEANA DE INDIAS,CARTAGEANA DE INDIAS,CARTAGEANA DE INDIAS,CARTAGEANA DE INDIAS,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13001,CARTAGENA DE INDIAS,BOLÍVAR,97.44,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,75.00,25001,AGUA DE DIOS,CUNDINAMARCA,62.50
CARTAGENA,CARTAGENA,CARTAGENA,CARTAGENA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76147,CARTAGO,VALLE DEL CAUCA,75.00,81736,SARAVENA,ARAUCA,70.59,13042,ARENAL,BOLÍVAR,66.67
CARTAGENA  -,CARTAGENA,CARTAGENA,CARTAGENA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76147,CARTAGO,VALLE DEL CAUCA,75.00,81736,SARAVENA,ARAUCA,70.59,13042,ARENAL,BOLÍVAR,66.67
CARTAGENA AV . 3 CALLE 28 # 25-76 MANGA,CARTAGENA AV 3 CALLE 28 25 76 MANGA,CARTAGENA AV 3 CALLE 28 25 76 MANGA,CARTAGENA AV 3 CALLE 28 25 76 MANGA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,50.91,13001,CARTAGENA DE INDIAS,BOLÍVAR,48.15,73148,CARMEN DE APICALÁ,TOLIMA,42.31
CARTAGENA D,CARTAGENA D,CARTAGENA D,CARTAGENA D,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13001,CARTAGENA DE INDIAS,BOLÍVAR,73.33,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,70.97,76147,CARTAGO,VALLE DEL CAUCA,66.67
CARTAGENA DE INDAS,CARTAGENA DE INDAS,CARTAGENA DE INDAS,CARTAGENA DE INDAS,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13001,CARTAGENA DE INDIAS,BOLÍVAR,97.30,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,78.95,50110,BARRANCA DE UPÍA,META,64.71
CARTAGENA DE INDIA,CARTAGENA DE INDIA,CARTAGENA DE INDIA,CARTAGENA DE INDIA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13001,CARTAGENA DE INDIAS,BOLÍVAR,97.30,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,78.95,50110,BARRANCA DE UPÍA,META,64.71
CARTAGENA DE INDIAS703,CARTAGENA DE INDIAS703,CARTAGENA DE INDIAS703,CARTAGENA DE INDIAS703,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13001,CARTAGENA DE INDIAS,BOLÍVAR,92.68,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,71.43,25001,AGUA DE DIOS,CUNDINAMARCA,58.82
CARTAGENA JAIME LUIS HERNANDEZ VASQUEZ,CARTAGENA JAIME LUIS HERNANDEZ VASQUEZ,CARTAGENA JAIME LUIS HERNANDEZ VASQUEZ,CARTAGENA JAIME LUIS HERNANDEZ VASQUEZ,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13001,CARTAGENA DE INDIAS,BOLÍVAR,59.65,85325,SAN LUIS DE PALENQUE,CASANARE,51.72,18094,BELÉN DE LOS ANDAQUÍES,CAQUETÁ,50.00
CARTAGENO DE INDIAS,CARTAGENO DE INDIAS,CARTAGENO DE INDIAS,CARTAGENO DE INDIAS,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13001,CARTAGENA DE INDIAS,BOLÍVAR,94.74,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,71.79,73148,CARMEN DE APICALÁ,TOLIMA,61.11
