"DM_INSTITUCION_COD_INSTITUCION","NOMBRE","CCB_NIT_INST","ORDEN","SUBORDEN","NIVEL_INSTITUCION","CLASIFICACION_ORGANICA","SECTOR","NATURALEZA_JURIDICA","TIPO_INSTITUCION","IDMUNICIPIO","MUNICIPIO","IDDEPARTAMENTO","DEPARTAMENTO","DIRECCION","FAX","EMAIL","CCB_TELEFONO","CCB_PAGINA_WEB","LONGITUD","LATITUD","ESTADO_INS","NOMBRE_REPRESENTANTE","CARGO_REPRESENTANTE"
"661","ALCALDIA DE ISNOS","800097098","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","359","ISNOS","41","HUILA","{""bis"":false,""complemento"":""Carrera 3 No.4-26    "",""direccionGenerada"":""Carrera 3 No.4-26""}",,,"3232795856","http://www.isnos-huila.gov.co","-76,214046","1,932389","ACTIVA",,
"1055","ALCALDIA DE SAN MARTIN CESAR","892301093","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","770","SAN MARTÍN","20","CESAR","{""bis"":false,""complemento"":""Carrera 7 No 13 - 56  "",""direccionGenerada"":""Carrera 7 No 13 - 56""}",,,,"http://www.sanmartin-cesar.gov.co","-73,512792","8,004107","ACTIVA",,
"1262","ALCALDIA DE VILLANUEVA - GUAJIRA","800215191","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","874","VILLANUEVA","44","LA GUAJIRA","{""bis"":false,""complemento"":""plaza principal villanueva guajira  "",""direccionGenerada"":""plaza principal villanueva guajira""}",,,"7772032","http://www.villanueva-guajira.gov.co","-72,981936","10,603721","ACTIVA",,
"557","ALCALDIA DE EL PLAYON","890208199","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","255","EL PLAYÓN","68","SANTANDER","{""bis"":false,""complemento"":""cra 5 # 12-41   "",""direccionGenerada"":""cra 5 # 12-41""}",,,"3102388547","http://www.elplayon-santander.gov.co","-73,203211","7,470498","ACTIVA",,
"457","ALCALDIA DE PUERTO SANTANDER","800250853","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","553","PUERTO SANTANDER","54","NORTE DE SANTANDER","{""bis"":false,""complemento"":""Carrera  3  No 2 - 35   "",""direccionGenerada"":""Carrera  3  No 2 - 35""}",,,"5660135","http://www.puertosantander-nortedesantander.gov.co","-72,408389","8,361323","ACTIVA",,
"764","ALCALDIA DE MEDIO BAUDO","818000907","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","430","MEDIO BAUDÓ","27","CHOCÓ","{""bis"":false,""complemento"":""Medio Baudo - Puerto Meluk  "",""direccionGenerada"":""Medio Baudo - Puerto Meluk""}",,,"3207077981","http://www.mediobaudo-choco.gov.co","-76,964306","5,133409","ACTIVA",,
"213","ALCALDIA DE CERTEGUI","818001202","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","160","CÉRTEGUI","27","CHOCÓ","{""bis"":false,""complemento"":""Palacio Municipal  "",""direccionGenerada"":""Palacio Municipal""}",,,"3135960781","http://www.certegui-choco.gov.co","-76,60003","5,40004","ACTIVA",,
"1056","ALCALDIA DE SAN MARTIN DE LOS LLANOS META","892099246","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","689","SAN MARTÍN","50","META","{""bis"":false,""complemento"":""Carrera 5  No 4-75  "",""direccionGenerada"":""Carrera 5  No 4-75""}",,,"3115922682","http://www.sanmartin-meta.gov.co","-73,697308","3,698492","ACTIVA",,
"845","ALCALDIA DE PALMAR - SANTANDER","800099818","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","522","PALMAR","68","SANTANDER","{""bis"":false,""complemento"":""CLL 5 # 3 - 21   "",""direccionGenerada"":""CLL 5 # 3 - 21""}",,,"3102655083","http://www.palmar-santander.gov.co","-73,291148","6,538796","ACTIVA",,
"4179","EMPRESA DE DESARROLLO URBANO DE BARRANCABERMEJA -EDUBA","890270833","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","EMPRESAS INDUSTRIALES Y COMERCIALES DEL ESTADO","VINCULADAS","81","BARRANCABERMEJA","68","SANTANDER","{""bis"":false,""complemento"":""Calle 48 No. 17-25 B  "",""direccionGenerada"":""Calle 48 No. 17-25 B""}",,,"6020219","http://www.eduba.gov.co","-73,851932","7,061708","ACTIVA",,
"8259","ADMINISTRACION COOPERATIVA PRESTADORA DE SERVICIOS PUBLICOS DOMICILIARIOS DE ACUEDUCTO, ALCALTARILLADO Y ASEO DE CUCAITA","900303007","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","EMPRESAS DE SERVICIOS PUBLICOS DOMICILIARIOS - MIXTAS","VINCULADAS","224","CUCAITA","15","BOYACÁ","{""bis"":false,""complemento"":""calle 7 # 6 43 "",""direccionGenerada"":""calle 7 # 6 43""}",,,"7340127","https://servimanantialesapccucaita.com","-73,454842","5,543296","ACTIVA",,
"8283","EMPRESAS PUBLICAS DE FILANDIA S.A.S ESP","900360069","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","EMPRESAS DE SERVICIOS PUBLICOS DOMICILIARIOS - MIXTAS","VINCULADAS","272","FILANDIA","63","QUINDÍO","{""bis"":false,""complemento"":""Calle 6 6-32 CAM  "",""direccionGenerada"":""Calle 6 6-32 CAM""}",,,"3167948740","http://www.serviaseofilandia.gov.co","-75,659359","4,675762","ACTIVA",,
"2297","INSTITUTO MUNICIPAL PARA LA RECREACION Y EL DEPORTE DE LOS PATIOS NORTE DE SANTANDER","9003233392","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","ESTABLECIMIENTO PÚBLICO","ADSCRITAS","405","LOS PATIOS","54","NORTE DE SANTANDER","{""bis"":false,""complemento"":""Avenida 4 Calles 33 y 34 "",""direccionGenerada"":""Avenida 4 Calles 33 y 34""}",,,,"http://www.lospatios-nortedesantander.gov","-72,504392","7,833199","ACTIVA",,
"3557","HOSPITAL SAGRADO CORAZON DE JESUS DE SOCHA","881862576","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","EMPRESAS SOCIALES DEL ESTADO","VINCULADAS","757","SOCHA","15","BOYACÁ","{""bis"":false,""complemento"":""carrera 7 No. 6-68  "",""direccionGenerada"":""carrera 7 No. 6-68""}",,,,"http://www.esehospitaldesocha.gov.co","-72,692665","5,99713","ACTIVA",,
"6233","EMPRESA AGUAS DE FACATATIVA ACUEDUCTO ALCANTARILLADO ASEO Y SERVICIOS COMPLEMENTARIOS","800188660","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIO OFICIAL","VINCULADAS","269","FACATATIVÁ","25","CUNDINAMARCA","{""bis"":false,""complemento"":""Carrera 1 sur calle 16  "",""direccionGenerada"":""Carrera 1 sur calle 16""}",,,"8425999","http://acueductofacatativa.com","-74,354009","4,809984","ACTIVA",,
"8218","LA ESTRELLA PROMOTORA DE PROYECTOS","900671697","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","EMPRESAS INDUSTRIALES Y COMERCIALES DEL ESTADO","VINCULADAS","380","LA ESTRELLA","5","ANTIOQUIA","{""bis"":false,""complemento"":""Calle 80 sur # 58-78, Centro Administrativo Municipal 4 piso "",""direccionGenerada"":""Calle 80 sur # 58-78, Centro Administrativo Municipal 4 piso""}",,,"3092687","http://www.laestrellapromotoradeproyectos-antioquia.gov.co","-75,635586","6,138751","ACTIVA",,
"3736","EMPRESA DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE YOPAL","844000755","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIO OFICIAL","NO APLICA","1","YOPAL","85","CASANARE","{""bis"":false,""complemento"":""CARRERA 19 No 21-34   "",""direccionGenerada"":""CARRERA 19 No 21-34""}",,,"6345001","http://www.eaaay.gov.co","-72,400523","5,348903","ACTIVA",,
"8427","EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS - EL CASTILLO S.A. E.S.P","901119669","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIO OFICIAL","NO APLICA","251","EL CASTILLO","50","META","{""bis"":false,""complemento"":""CALLE 13 # 7-05 "",""direccionGenerada"":""CALLE 13 # 7-05""}",,,"3105661752","http://www.aguasdelcastillo.com.co","-73,794394","3,564252","ACTIVA",,
"8262","EMPRESA DE SERVICIOS PUBLICOS HONDA TRIPLE A SAS","900981399","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIO OFICIAL","VINCULADAS","349","HONDA","73","TOLIMA","{""bis"":false,""complemento"":""Calle 10 No. 26-91 barrio el Reposo Honda Tolima "",""direccionGenerada"":""Calle 10 No. 26-91 barrio el Reposo Honda Tolima""}",,,,"http://www.hondatriplea.com","-74,737081","5,205118","ACTIVA",,
"15716","EMPRESA DE DESARROLLO Y RENOVACIÓN MUNICIPAL DE BURITICÁ -EDEREM BURITICÁ","901545990","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","EMPRESAS INDUSTRIALES Y COMERCIALES DEL ESTADO",,"113","BURITICÁ","5","ANTIOQUIA","{""tipoVia"":{""id"":337,""sigla"":""CALLE"",""descripcion"":""CALLE""},""numero"":""7"",""bis"":false,""segundoNumero"":""6"",""tercerNumero"":""22"",""direccionGenerada"":"" CALLE 7 - 6 22""}",,,,"https://www.ederemburitica.gov.co/quienes-somos/","-75,905976","6,721917","ACTIVA",,
"6129","MONTERIA CIUDAD AMABLE S.A.S.","900372918","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","SOCIEDAD DE ECONOMÍA MIXTA","VINCULADAS","1","MONTERÍA","23","CÓRDOBA","{""bis"":false,""complemento"":""Carrera 4 No. 49 -112 "",""direccionGenerada"":""Carrera 4 No. 49 -112""}",,,,"http://www.monteriaamable.gov.co","-75,878535","8,750983","ACTIVA",,
"471","EMPRESA TURISTICA MINA DE SAL DE NEMOCON","9008121411","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","EMPRESAS INDUSTRIALES Y COMERCIALES DEL ESTADO","VINCULADAS","486","NEMOCÓN","25","CUNDINAMARCA","{""bis"":false,""complemento"":""Calle 2 No. 0-05 "",""direccionGenerada"":""Calle 2 No. 0-05""}",,,"8544120","https://www.minadesal.com","-73,880696","5,066969","ACTIVA",,
"8455","EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS GIRON S.A.S. E.S.P.","901254325","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIO OFICIAL","VINCULADAS","307","GIRÓN","68","SANTANDER","{""bis"":false,""complemento"":""Cra 22C No. 16-02 Urbanización Portal Campestre II "",""direccionGenerada"":""Cra 22C No. 16-02 Urbanización Portal Campestre II""}",,,"6167964","https://gironesp.com","-73,169265","7,073968","ACTIVA",,
"4661","INSTITUTO MUNICIPAL DE CULTURA Y TURISMO DE BUCARAMANGA","8902045949","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","ESTABLECIMIENTO PÚBLICO","ADSCRITAS","1","BUCARAMANGA","68","SANTANDER","{""bis"":false,""complemento"":""Cl 30 # 26-117   Parque de los Niños"",""direccionGenerada"":""Cl 30 # 26-117""}",,,"6341132","http://www.imcut.gov.co","-73,122742","7,119349","ACTIVA",,
"3773","EMPRESA DE SERVICIOS PUBLICOS AGUAS DEL PARAMO DE SONSON S.A.S. .","900146706","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIO OFICIAL","VINCULADAS","756","SONSÓN","5","ANTIOQUIA","{""bis"":false,""complemento"":""Cll 6 # 5-41     "",""direccionGenerada"":""Cll 6 # 5-41""}",,,"8691810","http://www.aguasdelparamo-sonson-antioquia.gov.co/","-75,309798","5,712002","ACTIVA",,
"8352","EMPRESA DE SERVICIOS PUBLICOS DE TENA S.A","900888021","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIO OFICIAL","VINCULADAS","797","TENA","25","CUNDINAMARCA","{""numero"":""3"",""bis"":false,""segundoNumero"":""3"",""tercerNumero"":""15"",""complemento"":""DIAGONAL 3 N  # 3 15 Casa de Gobierno Tena, Cundinamarca. "",""direccionGenerada"":""DIAGONAL 3 N 3  15 Casa de Gobierno Tena, Cundinamarca.""}",,,"3106988511","http://tena-cundinamarca.gov.co","-74,389576","4,655623","ACTIVA",,
"8079","INSTITUTO DE TRANSITO Y TRANSPORTE DE PITALITO","900522279","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","EMPRESAS INDUSTRIALES Y COMERCIALES DEL ESTADO","VINCULADAS","551","PITALITO","41","HUILA","{""bis"":false,""complemento"":""Calle 1 No. 11-45 Este Barrio Paraíso "",""direccionGenerada"":""Calle 1 No. 11-45 Este Barrio Paraíso""}",,,"8369520","https://www.intrapitalito-huila.gov.co","-76,048869","1,85298","ACTIVA",,
"8405","EMPRESAS PUBLICAS DE SAN ANDRES DE CUERQUIA S.A E.S.P","900351747","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIO OFICIAL","NO APLICA","647","SAN ANDRÉS DE CUERQUÍA","5","ANTIOQUIA","{""bis"":false,""complemento"":""CALLE SUCRE 29 - 29 "",""direccionGenerada"":""CALLE SUCRE 29 - 29""}",,,"8618110","http://www.sanandresdecuerquia-antioquia.gov.co","-75,67556","6,913245","ACTIVA",,
"8220","EMPRESA DE SERVICIOS PUBLICOS AGUAS DE MALAMBO S.A.","900409332","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","EMPRESAS DE SERVICIOS PUBLICOS DOMICILIARIOS - MIXTAS","VINCULADAS","433","MALAMBO","8","ATLÁNTICO","{""bis"":false,""complemento"":""Calle 12 Nº 14 - 40  - Malambo, Atlántico "",""direccionGenerada"":""Calle 12 Nº 14 - 40  - Malambo, Atlántico""}",,,"18000518196","http://www.grupo-epm.com","-74,774683","10,857582","ACTIVA",,
"1359","ASOCIACION DE SERVICIOS BASICOS EN SALUD","800044967","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","EMPRESAS SOCIALES DEL ESTADO","VINCULADAS","1","MANIZALES","17","CALDAS","{""bis"":false,""complemento"":""CALLE 27 Nro 17-32  "",""direccionGenerada"":""CALLE 27 Nro 17-32""}",,,"8804735","http://www.assbasalud.gov.co","-75,513817","5,070275","ACTIVA",,
"8231","EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIOS DE BURITICA S.A.","900321949","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIO OFICIAL","VINCULADAS","113","BURITICÁ","5","ANTIOQUIA","{""bis"":false,""complemento"":""CALLE 6 NRO 5-33. BURITICA, ANTIOQUIA "",""direccionGenerada"":""CALLE 6 NRO 5-33. BURITICA, ANTIOQUIA""}",,,"8527050","http://www.buritica-antioquia.gov.co","-75,905976","6,721917","ACTIVA",,
"8350","ADMINISTRACION PUBLICA COOPERATIVA AAA LA BELLEZANA","900348296","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","EMPRESAS DE SERVICIOS PUBLICOS DOMICILIARIOS - MIXTAS","VINCULADAS","377","LA BELLEZA","68","SANTANDER","{""bis"":false,""complemento"":""Calle 6 No. 2 - 44 Barrio el Centro, "",""direccionGenerada"":""Calle 6 No. 2 - 44 Barrio el Centro,""}",,,"3124992177","http://www.aaalabellezana.co","-73,965095","5,859415","ACTIVA",,
"3749","EMPRESA DE ENERGIA DE BOYACA S.A","891800219","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIO OFICIAL","VINCULADAS","1","TUNJA","15","BOYACÁ","{""bis"":false,""complemento"":""Carrera 10 No 15 - 87 Tunja - Boyacá  "",""direccionGenerada"":""Carrera 10 No 15 - 87 Tunja - Boyacá""}",,,"7405000","http://www.ebsa.com.co","-73,357557","5,544642","ACTIVA",,
"3444","HOSPITAL LOCAL DE EL RETEN","819001796","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","EMPRESAS SOCIALES DEL ESTADO","VINCULADAS","268","EL RETÉN","47","MAGDALENA","{""bis"":false,""complemento"":""Calle 6 Carrera 4 Esquina  "",""direccionGenerada"":""Calle 6 Carrera 4 Esquina""}",,,"4202008","http://hospitalelreten.gov.co","-74,269383","10,611793","ACTIVA",,
"8396","INSTITUTO DE DEPORTE Y RECREACION - ABREGO","807004478","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","ESTABLECIMIENTO PÚBLICO","NO APLICA","3","ÁBREGO","54","NORTE DE SANTANDER","{""bis"":false,""complemento"":""CALLE 14 CON CARRERA 5 "",""direccionGenerada"":""CALLE 14 CON CARRERA 5""}",,,"5642072","http://www.abrego-nortedesantander.gov.co","-73,222102","8,076213","ACTIVA",,
"8406","ADMINISTRACION PUBLICA COOPERATIVA DE SERVICIOS PUBLICOS DE NUEVA GRANADA","901072272","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIO OFICIAL","NO APLICA","460","NUEVA GRANADA","47","MAGDALENA","{""bis"":false,""complemento"":""CALLE 6 # 7 - 61 "",""direccionGenerada"":""CALLE 6 # 7 - 61""}",,,"3207891680","http://www.nuevagranada-magdalena.gov.co","-74,39253","9,80038","ACTIVA",,
"4236","CONSTRUCCIONES, INFRAESTRUCTURA E INVERSIONES CII ESTATAL","816005958","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","EMPRESAS INDUSTRIALES Y COMERCIALES DEL ESTADO","VINCULADAS","88","BELÉN DE UMBRÍA","66","RISARALDA","{""bis"":false,""complemento"":""Calle 9A No. 9-41 frente al parque los fundadores "",""direccionGenerada"":""Calle 9A No. 9-41 frente al parque los fundadores""}",,,"3217834982","http://www.nodisponible.com","-75,869261","5,200903","ACTIVA",,
"8411","EMPRESA PUBLICA DE MADRID","901255451","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","EMPRESAS INDUSTRIALES Y COMERCIALES DEL ESTADO","NO APLICA","430","MADRID","25","CUNDINAMARCA","{""bis"":false,""complemento"":""Calle 5 No 4 - 74  "",""direccionGenerada"":""Calle 5 No 4 - 74""}",,,"8901926","http://www.madrid-cundinamarca.gov.co","-74,262757","4,733779","ACTIVA",,
"8392","EMPRESA DE SERVICIOS PUBLICOS DE NARIÑO S.A.S.","901131020","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIO OFICIAL","NO APLICA","483","NARIÑO","5","ANTIOQUIA","{""bis"":false,""complemento"":""CARRERA 10 # 13 A 18 "",""direccionGenerada"":""CARRERA 10 # 13 A 18""}",,,"8680031","http://www.narino-antioquia.gov.co","-75,174162","5,611015","ACTIVA",,
"8276","EMPRESA INDUSTRIAL DEL ESTADO TERMINAL DE TRANSPORTE DE AGUAZUL GARCERO DEL LLANO","900580845","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","ESTABLECIMIENTO PÚBLICO","ADSCRITAS","10","AGUAZUL","85","CASANARE","{""bis"":false,""complemento"":""Cr 9 No 14-45 "",""direccionGenerada"":""Cr 9 No 14-45""}",,,,"http://www.terminalaguazul.gov.co","-72,550819","5,170847","ACTIVA",,
"4665","INSTITUTO MUNICIPAL DE CULTURA, DEPORTE Y RECREACION DEL MUNICIPIO DE BOSCONIA - CASA GRANDE","824002878","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","ESTABLECIMIENTO PÚBLICO","ADSCRITAS","60","BOSCONIA","20","CESAR","{""bis"":false,""complemento"":""CALLE 13 Nº 23-40 BARRIO MIRAMAR "",""direccionGenerada"":""CALLE 13 Nº 23-40 BARRIO MIRAMAR""}",,,"5781034","http://www.bosconia-cesar.gov.co","-73,890531","9,970362","ACTIVA",,
"2739","DIRECCION DE TRANSITO DE BUCARAMANGA","890204109","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","ESTABLECIMIENTO PÚBLICO","ADSCRITAS","1","BUCARAMANGA","68","SANTANDER","{""bis"":""false"",""complemento"":""KILOMETRO 4 VIA GIRON"",""direccionGenerada"":""KILOMETRO 4 VIA GIRON""}",,,"6809966","http://www.transitobucaramanga.gov.co","-73,122742","7,119349","ACTIVA",,
"8473","INSTITUTO MUNICIPAL PARA EL FOMENTO DEL DEPORTE, LA RECREACION Y EL APROVECHAMIENTO DEL TIEMPO LIBRE CIMITARRA","901359630","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","ESTABLECIMIENTO PÚBLICO","NO APLICA","190","CIMITARRA","68","SANTANDER","{""bis"":""false"",""complemento"":""Carrera 5 # 10-11 Centro Polifuncional Patinódromo\r"",""direccionGenerada"":""Carrera 5 # 10-11 Centro Polifuncional Patinódromo\r""}",,,"3176469449","http://www.indercim.gov.co","-73,948906","6,315209","ACTIVA",,
"8224","EMPRESA DE SERVICIOS PUBLICOS DEL PASO CESAR","824000321","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","EMPRESAS DE SERVICIOS PUBLICOS DOMICILIARIOS - MIXTAS","VINCULADAS","250","EL PASO","20","CESAR","{""bis"":false,""complemento"":""CALLE 3 No. 3 - 52 "",""direccionGenerada"":""CALLE 3 No. 3 - 52""}",,,"5530153","http://www.elpaso-cesar.gov.co","-73,74643","9,661436","ACTIVA",,
"8393","EMPRESAS PUBLICAS DE SANTA BARBARA S.A","900222855","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIO OFICIAL","NO APLICA","679","SANTA BÁRBARA","5","ANTIOQUIA","{""bis"":false,""complemento"":""CARRERA BOLIVAR 51 # 50 - 21 "",""direccionGenerada"":""CARRERA BOLIVAR 51 # 50 - 21""}",,,"8463573","http://www.santabarbara-antioquia.gov.co","-75,566421","5,874249","ACTIVA",,
"8485","AGUAS PUBLICAS DE CANTAGALLO S.A ESP","900758323","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIO OFICIAL","NO APLICA","160","CANTAGALLO","13","BOLÍVAR","{""bis"":false,""complemento"":""Calle 1 No. 4 - 5 Centro "",""direccionGenerada"":""Calle 1 No. 4 - 5 Centro""}",,,"3133907957","http://www.aguaspublicasdecantagallo.com.co","-73,919121","7,38153","ACTIVA",,
"4709","INSTITUTO DE DEPORTE, RECREACION Y ACTIVIDAD FISICA DE VALLEDUPAR","824000554","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","ESTABLECIMIENTO PÚBLICO","ADSCRITAS","1","VALLEDUPAR","20","CESAR","{""bis"":false,""complemento"":""Calle 28 No.13-65 Barrio 12 de Octubre  "",""direccionGenerada"":""Calle 28 No.13-65 Barrio 12 de Octubre""}",,,"5623279","https://www.indupalvalledupar.gov.co","-73,243633","10,474245","ACTIVA",,
"998","ASOCIACION DE MUNICIPIOS DE LA SUBREGION CENTRO SUR DE CALDAS","9011372638","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","ASOCIACIÓN DE MUNICIPIOS","ADSCRITAS","1","MANIZALES","17","CALDAS","{""tipoVia"":{""id"":337,""sigla"":""CALLE"",""descripcion"":""CALLE""},""numero"":""19"",""bis"":false,""segundoNumero"":""22"",""tercerNumero"":""43"",""complemento"":""piso 1"",""direccionGenerada"":""Calle 19 No. 22-43 p3""}",,,"3137508068","https://asomunicipioscscaldas.gov.co","-75,513817","5,070275","ACTIVA",,
"8217","HOSPITAL INFANTIL CONCEJO DE MEDELLI","900625317","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","INSTITUCIÓN PRESTADORA DE SERVICIOS DE SALUD","VINCULADAS","1","MEDELLÍN","5","ANTIOQUIA","{""bis"":false,""complemento"":""Calle 72A #48A-70 "",""direccionGenerada"":""Calle 72A #48A-70""}",,,"4446425","http://hospinfantilcm.org","-75,564574","6,2530471","ACTIVA",,
"4773","INSTITUTO MUNICIPAL PARA LA RECREACION Y EL DEPORTE DE SOACHA","832000906","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","ESTABLECIMIENTO PÚBLICO","ADSCRITAS","754","SOACHA","25","CUNDINAMARCA","{""bis"":false,""complemento"":""Calle 15 No. 8-53 "",""direccionGenerada"":""Calle 15 No. 8-53\r\n""}",,,"8400393","http://www.imrdsoacha.gov.co","-74,211747","4,582723","ACTIVA",,
